p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00398769896386	0.159166535271	EGF-Core	Signalink	None	RPS6KA1; MAP4K3; DDIT3; ERBB4; SHC3; GRAP; MAP2K2; MAP3K12	2066; 6195; 7786; 53358; 1649; 8491; 5605; 10750	105	105
0.0043911731948	0.159166535271	One Carbon Metabolism	Wikipathways	WP241	GART; BHMT; AMT; GLRX	2618; 275; 2745; 635	28	28
0.00499801505469	0.159166535271	G-protein activation	Reactome	R-HSA-202040	GNAT1; GNG5; GNAT2; GNG3	2787; 2780; 2779; 2785	29	29
0.00499801505469	0.159166535271	Negative regulation of FGFR3 signaling	Reactome	R-HSA-5654732	FRS2; FGF2; FGF20; UBC	26281; 7316; 2247; 10818	29	29
0.00505479911032	0.159166535271	VEGFA-VEGFR2 Signaling Pathway	Wikipathways	WP3888	GJA1; HERPUD1; ADAMTS1; HSPB1; PRKAA1; FRS2; MAP2K2; DKK1; RND1; ATF4; NDRG1; SMARCA2; ATF6	10397; 10818; 9709; 22926; 6595; 5605; 5562; 3315; 2697; 468; 27289; 22943; 9510	236	236
0.00506934412096	0.159166535271	IL-7 signaling	INOH	None	RPS6KA1; MAP4K3; RYK; MET; PRKAA1; CSNK1G2; MAP2K2; MAP3K12; GFRA1; PRKAR1B; PAK4	2674; 5605; 4233; 8491; 6195; 5562; 7786; 10298; 6259; 1455; 5575	185	183
0.00518005582763	0.159166535271	Negative regulation of TCF-dependent signaling by WNT ligand antagonists	Reactome	R-HSA-3772470	DKK4; SFRP1; DKK1	22943; 27121; 6422	15	15
0.00523566480701	0.159166535271	Neuronal System	Reactome	R-HSA-112316	RPS6KA1; DLGAP2; PPFIA2; NLGN1; GRIA2; ABCC9; GABRQ; CHRNB4; KCNAB3; RRAS; GNG5; GNG3; GRIN2D; CACNG2; GABRA6; CHRNA9; SLC1A3	55584; 1143; 6507; 2906; 2785; 8499; 6237; 10060; 2787; 9228; 10369; 55879; 9196; 22871; 2559; 6195; 2891	351	350
0.00527861591513	0.159166535271	EPO signaling	INOH	None	RPS6KA1; MAP4K3; RYK; MET; PRKAA1; CSNK1G2; MAP2K2; MAP3K12; GFRA1; PRKAR1B; PAK4	2674; 5605; 4233; 8491; 6195; 5562; 7786; 10298; 6259; 1455; 5575	186	184
0.00558862166319	0.159166535271	Sodium-coupled phosphate cotransporters	Reactome	R-HSA-427652	SLC20A2; SLC34A2	10568; 6575	5	5
0.00560092106185	0.159166535271	Long-term potentiation - Homo sapiens (human)	KEGG	path:hsa04720	RPS6KA1; MAP2K2; CALML3; GRIA2; GRIN2D; ATF4	810; 6195; 2891; 2906; 5605; 468	67	67
0.00565863372599	0.159166535271	TNFs bind their physiological receptors	Reactome	R-HSA-5669034	TNFSF8; TNFSF18; TNFSF15; TNFRSF1A	7132; 8995; 9966; 944	30	30
0.00571763282042	0.159166535271	VEGF	INOH	None	RPS6KA1; MAP4K3; RYK; MET; PRKAA1; CSNK1G2; MAP2K2; MAP3K12; GFRA1; PRKAR1B; PAK4	2674; 5605; 4233; 8491; 6195; 5562; 7786; 10298; 6259; 1455; 5575	188	186
0.00593176718038	0.160782110416	Exercise-induced Circadian Regulation	Wikipathways	WP410	PURA; G0S2; DNAJA1; GFRA1; HERPUD1	50486; 3301; 9709; 2674; 5813	48	48
0.00637503797399	0.16415722783	mcalpain and friends in cell motility	BioCarta	mcalpainpathway	MAP2K2; ACTA1; CAPNS1; PRKAR1B	5575; 58; 5605; 826	31	31
0.00637503797399	0.16415722783	Negative regulation of FGFR4 signaling	Reactome	R-HSA-5654733	FRS2; FGF2; FGF20; UBC	26281; 7316; 2247; 10818	31	31
0.00752974575486	0.165039998243	Signaling by Insulin receptor	Reactome	R-HSA-74752	ERBB4; SHC3; STK11; PRKAA1; FRS2; ATP6V0A4; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20; MET	26281; 2674; 5605; 6794; 2906; 53358; 10818; 4233; 7316; 2247; 5562; 50617; 2668; 2066	278	276
0.00757667291274	0.165039998243	IRS-mediated signalling	Reactome	R-HSA-112399	ERBB4; SHC3; STK11; PRKAA1; FRS2; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20; MET	26281; 2674; 5605; 6794; 2906; 53358; 10818; 4233; 2247; 5562; 2668; 7316; 2066	250	248
0.00775091912257	0.165039998243	Ectoderm Differentiation	Wikipathways	WP2858	AES; CLDN11; FZD5; TCF3; NLGN1; SIX6; CELSR2; SNCA; ABCC4	1952; 5010; 6929; 22871; 7855; 10257; 166; 6622; 4990	142	142
0.00798286452235	0.165039998243	Negative regulation of FGFR1 signaling	Reactome	R-HSA-5654726	FRS2; FGF2; FGF20; UBC	26281; 7316; 2247; 10818	33	33
0.00824902319979	0.165039998243	mRNA, protein, and metabolite inducation pathway by cyclosporin A	Wikipathways	WP3953	SLC3A2; ATF4	468; 6520	6	6
0.00824902319979	0.165039998243	mir-124 predicted interactions with cell cycle and differentiation	Wikipathways	WP3595	STK11; PRKAA1	6794; 5562	6	6
0.0083412120387	0.165039998243	Insulin receptor signalling cascade	Reactome	R-HSA-74751	ERBB4; SHC3; STK11; PRKAA1; FRS2; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20; MET	26281; 2674; 5605; 6794; 2906; 53358; 10818; 4233; 2247; 5562; 2668; 7316; 2066	253	251
0.00860914111564	0.165039998243	IRS-related events triggered by IGF1R	Reactome	R-HSA-2428928	ERBB4; SHC3; STK11; PRKAA1; FRS2; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20; MET	26281; 2674; 5605; 6794; 2906; 53358; 10818; 4233; 2247; 5562; 2668; 7316; 2066	254	252
0.00860914111564	0.165039998243	IGF1R signaling cascade	Reactome	R-HSA-2428924	ERBB4; SHC3; STK11; PRKAA1; FRS2; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20; MET	26281; 2674; 5605; 6794; 2906; 53358; 10818; 4233; 2247; 5562; 2668; 7316; 2066	254	252
0.00880421527288	0.165039998243	ucalpain and friends in cell spread	BioCarta	ucalpainpathway	ACTA1; CAPNS1; ACTN4	58; 826; 81	18	18
0.00880421527288	0.165039998243	PI-3K cascade:FGFR3	Reactome	R-HSA-5654710	FGF2; FGF20; FRS2	2247; 10818; 26281	18	18
0.00887792185982	0.165039998243	Negative regulation of FGFR2 signaling	Reactome	R-HSA-5654727	FRS2; FGF2; FGF20; UBC	26281; 7316; 2247; 10818	34	34
0.00888379812219	0.165039998243	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	R-HSA-2404192	ERBB4; SHC3; STK11; PRKAA1; FRS2; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20; MET	26281; 2674; 5605; 6794; 2906; 53358; 10818; 4233; 2247; 5562; 2668; 7316; 2066	255	253
0.00901434790525	0.165039998243	Posttranslational regulation of adherens junction stability and dissassembly	PID	ajdiss_2pathway	MET; FGF2; GFRA1; GDNF; MMP1	2668; 4312; 2674; 2247; 4233	53	53
0.00931638019798	0.165039998243	RAF/MAP kinase cascade	Reactome	R-HSA-5673001	ERBB4; MET; SHC3; FRS2; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20	26281; 2674; 5605; 53358; 10818; 4233; 2906; 2247; 2668; 7316; 2066	200	199
0.00931638019798	0.165039998243	SHC1 events in EGFR signaling	Reactome	R-HSA-180336	ERBB4; MET; SHC3; FRS2; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20	26281; 2674; 5605; 53358; 10818; 4233; 2906; 2247; 2668; 7316; 2066	200	199
0.00931638019798	0.165039998243	SOS-mediated signalling	Reactome	R-HSA-112412	ERBB4; MET; SHC3; FRS2; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20	26281; 2674; 5605; 53358; 10818; 4233; 2906; 2247; 2668; 7316; 2066	200	199
0.00931638019798	0.165039998243	GRB2 events in EGFR signaling	Reactome	R-HSA-179812	ERBB4; MET; SHC3; FRS2; MAP2K2; GFRA1; GDNF; GRIN2D; UBC; FGF2; FGF20	26281; 2674; 5605; 53358; 10818; 4233; 2906; 2247; 2668; 7316; 2066	200	199
0.00945374747217	0.165039998243	MAPK signaling pathway - Homo sapiens (human)	KEGG	path:hsa04010	RPS6KA1; MAP4K3; DDIT3; HSPB1; TNFRSF1A; RRAS; MAP2K2; MAP3K12; ATF4; CACNG2; FGF2; FGF20; HSPA1L	6195; 6237; 7786; 10369; 26281; 2247; 3305; 3315; 468; 8491; 1649; 7132; 5605	255	255
